Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
../RoverSim-RecordingData/20180311/IMG/robocam_2018_03_11_00_33_12_745.jpg;2.002974;0;0;0;99.66999;85.58912;0.0002332876;49.19175;-1.587016E-07
../RoverSim-RecordingData/20180311/IMG/robocam_2018_03_11_00_33_12_812.jpg;6.001318;0;0;0;99.66999;85.58912;0.000232502;50.03067;-3.512306E-06
../RoverSim-RecordingData/20180311/IMG/robocam_2018_03_11_00_33_12_879.jpg;9.991794;0;0;0;99.66999;85.58912;0.0002323195;52.1894;-1.147053E-05
../RoverSim-RecordingData/20180311/IMG/robocam_2018_03_11_00_33_12_945.jpg;13.98768;0;0;0;99.66999;85.58912;0.0002301861;54.58722;-2.005401E-05
../RoverSim-RecordingData/20180311/IMG/robocam_2018_03_11_00_33_13_012.jpg;12.9969;0;0;0;99.66999;85.58912;0.0002277841;57.16705;-2.729017E-05
../RoverSim-RecordingData/20180311/IMG/robocam_2018_03_11_00_33_13_079.jpg;9.007201;0;0;0;99.66999;85.58912;0.00022589;59.56678;-3.173661E-05
../RoverSim-RecordingData/20180311/IMG/robocam_2018_03_11_00_33_13_145.jpg;5.001898;0;0;0;99.66999;85.58912;0.0002254463;60.58708;-3.13591E-05
../RoverSim-RecordingData/20180311/IMG/robocam_2018_03_11_00_33_13_212.jpg;1.012201;0;0;0;99.66999;85.58912;0.000225125;61.00757;-2.860152E-05
../RoverSim-RecordingData/20180311/IMG/robocam_2018_03_11_00_33_13_278.jpg;-2.983561;0;0;0;99.66999;85.58912;0.000225037;60.53091;-2.071145E-05
../RoverSim-RecordingData/20180311/IMG/robocam_2018_03_11_00_33_13_345.jpg;-6.983399;0;0;0;99.66999;85.58912;0.000226227;59.39373;-1.084697E-05
../RoverSim-RecordingData/20180311/IMG/robocam_2018_03_11_00_33_13_411.jpg;-10.98708;0;0;0;99.66999;85.58912;0.0002274283;57.65676;7.80917E-07
../RoverSim-RecordingData/20180311/IMG/robocam_2018_03_11_00_33_13_478.jpg;-14.9772;0;0;0;99.66999;85.58912;0.0002297647;54.30159;1.815217E-05
../RoverSim-RecordingData/20180311/IMG/robocam_2018_03_11_00_33_13_545.jpg;-15;0;0;0;99.66999;85.58912;0.0002301364;51.60166;3.098021E-05
../RoverSim-RecordingData/20180311/IMG/robocam_2018_03_11_00_33_13_611.jpg;-12.99546;0;0;0;99.66999;85.58912;0.0002300417;49.02198;4.08429E-05
../RoverSim-RecordingData/20180311/IMG/robocam_2018_03_11_00_33_13_678.jpg;-8.999226;0;0;0;99.66999;85.58912;0.0002309562;46.62302;4.769411E-05
../RoverSim-RecordingData/20180311/IMG/robocam_2018_03_11_00_33_13_745.jpg;-5.003943;0;0;0;99.66999;85.58912;0.0002331587;45.60243;4.892315E-05
../RoverSim-RecordingData/20180311/IMG/robocam_2018_03_11_00_33_13_811.jpg;-1.007581;0;0;0;99.66999;85.58912;0.0002352234;45.18193;4.5452E-05
../RoverSim-RecordingData/20180311/IMG/robocam_2018_03_11_00_33_13_878.jpg;0;0;0;0;99.66999;85.58912;0.0002373401;45.301;3.751958E-05
../RoverSim-RecordingData/20180311/IMG/robocam_2018_03_11_00_33_13_945.jpg;0.01338959;0;0;0;99.66999;85.58912;0.0002393444;45.42306;3.184369E-05
../RoverSim-RecordingData/20180311/IMG/robocam_2018_03_11_00_33_14_011.jpg;1.994162;0;0;0;99.66999;85.58912;0.0002403336;45.54272;2.529765E-05
../RoverSim-RecordingData/20180311/IMG/robocam_2018_03_11_00_33_14_078.jpg;5.980146;0;0;0;99.66999;85.58912;0.0002417572;46.73815;1.274939E-05
../RoverSim-RecordingData/20180311/IMG/robocam_2018_03_11_00_33_14_144.jpg;1.970108;0;0;0;99.66999;85.58912;0.0002425804;47.21282;6.319495E-06
../RoverSim-RecordingData/20180311/IMG/robocam_2018_03_11_00_33_14_211.jpg;0;0;0;0;99.66999;85.58912;0.0002424677;47.21282;1.633284E-06
../RoverSim-RecordingData/20180311/IMG/robocam_2018_03_11_00_33_14_277.jpg;0;0;0;0;99.66999;85.58912;0.0002418081;47.21283;-1.949117E-06
../RoverSim-RecordingData/20180311/IMG/robocam_2018_03_11_00_33_14_344.jpg;0;0;0;0;99.66999;85.58912;0.0002412047;47.21283;-5.967914E-06
../RoverSim-RecordingData/20180311/IMG/robocam_2018_03_11_00_33_14_410.jpg;0;0;0;0;99.66999;85.58912;0.0002400369;47.21283;-8.545891E-06
../RoverSim-RecordingData/20180311/IMG/robocam_2018_03_11_00_33_14_477.jpg;0;0;0;0;99.66999;85.58912;0.0002393506;47.21283;-1.030483E-05
../RoverSim-RecordingData/20180311/IMG/robocam_2018_03_11_00_33_14_544.jpg;0;0;0;0;99.66999;85.58912;0.0002382473;47.21283;-1.216979E-05
../RoverSim-RecordingData/20180311/IMG/robocam_2018_03_11_00_33_14_610.jpg;0;0;0;0;99.66999;85.58912;0.000237269;47.21283;-1.318346E-05
../RoverSim-RecordingData/20180311/IMG/robocam_2018_03_11_00_33_14_677.jpg;0;0;0;0;99.66999;85.58912;0.0002361544;47.21283;-1.384935E-05
../RoverSim-RecordingData/20180311/IMG/robocam_2018_03_11_00_33_14_744.jpg;0;0;0;0;99.66999;85.58912;0.0002348647;47.21283;-1.406808E-05
../RoverSim-RecordingData/20180311/IMG/robocam_2018_03_11_00_33_14_810.jpg;0;0;0;0;99.66999;85.58912;0.0002338167;47.21283;-1.373362E-05
../RoverSim-RecordingData/20180311/IMG/robocam_2018_03_11_00_33_14_877.jpg;0;0;0;0;99.66999;85.58912;0.0002332656;47.21283;-1.320452E-05
../RoverSim-RecordingData/20180311/IMG/robocam_2018_03_11_00_33_14_943.jpg;0;0;0;0;99.66999;85.58912;0.0002326796;47.21283;-1.200134E-05
../RoverSim-RecordingData/20180311/IMG/robocam_2018_03_11_00_33_15_010.jpg;0;0;0;0;99.66999;85.58912;0.0002319533;47.21283;-1.102509E-05
../RoverSim-RecordingData/20180311/IMG/robocam_2018_03_11_00_33_15_077.jpg;0;0;0;0;99.66999;85.58912;0.0002311491;47.21283;-9.850086E-06
../RoverSim-RecordingData/20180311/IMG/robocam_2018_03_11_00_33_15_143.jpg;0;0;0;0;99.66999;85.58912;0.0002303316;47.21283;-7.763352E-06
../RoverSim-RecordingData/20180311/IMG/robocam_2018_03_11_00_33_15_210.jpg;0;0;0;0;99.66999;85.58912;0.000229847;47.21283;-6.233905E-06
../RoverSim-RecordingData/20180311/IMG/robocam_2018_03_11_00_33_15_276.jpg;0;0.1002059;0;0;99.67002;85.58916;0.001320514;47.21288;-4.930459E-06
../RoverSim-RecordingData/20180311/IMG/robocam_2018_03_11_00_33_15_343.jpg;0;0.2999221;0;0.01261075;99.67104;85.59026;0.03435497;47.2176;1.784254E-07
../RoverSim-RecordingData/20180311/IMG/robocam_2018_03_11_00_33_15_410.jpg;0;0.4996351;0;0.02047482;99.67315;85.59254;0.09860462;47.28136;-0.0001102504
../RoverSim-RecordingData/20180311/IMG/robocam_2018_03_11_00_33_15_476.jpg;0;0.699459;0;0.05760991;99.67722;85.59693;0.2199545;47.08542;0.0005629078
../RoverSim-RecordingData/20180311/IMG/robocam_2018_03_11_00_33_15_543.jpg;0;0.8994148;0;0.0980546;99.68561;85.60595;0.4489585;47.23216;-0.001252991
../RoverSim-RecordingData/20180311/IMG/robocam_2018_03_11_00_33_15_610.jpg;0;1;0;0.1641476;99.69512;85.61618;0.6754272;47.16121;-0.0001067024
../RoverSim-RecordingData/20180311/IMG/robocam_2018_03_11_00_33_15_676.jpg;0;1;0;0.2093506;99.70656;85.62851;0.9154509;47.21267;-0.001028875
../RoverSim-RecordingData/20180311/IMG/robocam_2018_03_11_00_33_15_743.jpg;0;0.799948;0;0.2650806;99.72508;85.64841;1.24699;47.19788;-0.001283552
../RoverSim-RecordingData/20180311/IMG/robocam_2018_03_11_00_33_15_809.jpg;0;0.6000522;0;0.3054786;99.73824;85.66204;1.283054;47.29061;-0.003843398
../RoverSim-RecordingData/20180311/IMG/robocam_2018_03_11_00_33_15_876.jpg;0;0.4004891;0;0.3376223;99.75058;85.67516;1.140134;47.22731;0.001081678
../RoverSim-RecordingData/20180311/IMG/robocam_2018_03_11_00_33_15_943.jpg;0;0.200578;0;0.3689043;99.769;85.69491;0.984479;47.23979;0.002970343
../RoverSim-RecordingData/20180311/IMG/robocam_2018_03_11_00_33_16_009.jpg;0;0.0007691383;0;0.3598975;99.7818;85.70874;0.8248203;47.25719;0.0085379
../RoverSim-RecordingData/20180311/IMG/robocam_2018_03_11_00_33_16_076.jpg;0;0.09991193;0;0.3688473;99.79538;85.72343;0.6873426;47.25943;0.01361606
../RoverSim-RecordingData/20180311/IMG/robocam_2018_03_11_00_33_16_142.jpg;0;0.2996131;0;0.3849784;99.8141;85.74367;0.5192866;47.24475;0.01920925
../RoverSim-RecordingData/20180311/IMG/robocam_2018_03_11_00_33_16_209.jpg;0;0.4993862;0;0.3946412;99.8292;85.75996;0.4241194;47.19848;0.02227012
../RoverSim-RecordingData/20180311/IMG/robocam_2018_03_11_00_33_16_276.jpg;0;0.699264;0;0.4229469;99.84576;85.77785;0.3747908;47.03131;0.02541874
../RoverSim-RecordingData/20180311/IMG/robocam_2018_03_11_00_33_16_342.jpg;0;0.8990371;0;0.4487636;99.87162;85.80562;0.4201719;46.98775;0.02502864
../RoverSim-RecordingData/20180311/IMG/robocam_2018_03_11_00_33_16_409.jpg;0;1;0;0.5091786;99.89458;85.83022;0.555427;46.80672;0.02468856
../RoverSim-RecordingData/20180311/IMG/robocam_2018_03_11_00_33_16_475.jpg;0;1;0;0.5744977;99.92036;85.85728;0.7367954;46.76045;0.0008913867
../RoverSim-RecordingData/20180311/IMG/robocam_2018_03_11_00_33_16_542.jpg;0;1;0;0.6108216;99.95789;85.89746;1.017887;46.72604;-0.001355073
../RoverSim-RecordingData/20180311/IMG/robocam_2018_03_11_00_33_16_609.jpg;0;1;0;0.6702566;99.98869;85.93004;1.239899;46.72147;-0.0007400482
../RoverSim-RecordingData/20180311/IMG/robocam_2018_03_11_00_33_16_675.jpg;-1.985164;1;0;0.7306878;100.02;85.96265;1.330294;46.65902;-0.002354275
../RoverSim-RecordingData/20180311/IMG/robocam_2018_03_11_00_33_16_742.jpg;1.995242;1;0;0.7852789;100.0615;86.00639;1.174609;46.68932;0.0003015788
../RoverSim-RecordingData/20180311/IMG/robocam_2018_03_11_00_33_16_809.jpg;0;1;0;0.841691;100.0965;86.04332;1.136025;46.69803;-0.0004525356
../RoverSim-RecordingData/20180311/IMG/robocam_2018_03_11_00_33_16_875.jpg;0;1;0;0.9013795;100.134;86.08292;1.150537;46.69247;-0.0003256202
../RoverSim-RecordingData/20180311/IMG/robocam_2018_03_11_00_33_16_942.jpg;0;1;0;0.9503585;100.1873;86.13901;1.213163;46.65854;-0.0005533427
../RoverSim-RecordingData/20180311/IMG/robocam_2018_03_11_00_33_17_009.jpg;0;1;0;0.9899978;100.2297;86.18363;1.260676;46.67749;-0.0009866942
../RoverSim-RecordingData/20180311/IMG/robocam_2018_03_11_00_33_17_075.jpg;0;1;0;1.059249;100.2736;86.22984;1.265302;46.60822;-0.0004018785
../RoverSim-RecordingData/20180311/IMG/robocam_2018_03_11_00_33_17_142.jpg;-3.991563;1;0;1.108965;100.3357;86.29305;1.226155;46.27219;0.0009843596
../RoverSim-RecordingData/20180311/IMG/robocam_2018_03_11_00_33_17_208.jpg;-7.975624;1;0;1.153607;100.3863;86.34148;1.214568;45.73347;-0.0004150005
../RoverSim-RecordingData/20180311/IMG/robocam_2018_03_11_00_33_17_275.jpg;-11.97204;1;0;1.210595;100.4406;86.39029;1.216566;44.94545;359.9827
../RoverSim-RecordingData/20180311/IMG/robocam_2018_03_11_00_33_17_342.jpg;-7.973821;1;0;1.263347;100.5168;86.45764;1.226793;43.89012;359.9887
../RoverSim-RecordingData/20180311/IMG/robocam_2018_03_11_00_33_17_408.jpg;-3.956044;1;0;1.308074;100.5762;86.51067;1.232279;43.3671;0.002460477
